-10.9128,15.0939,2.13131,2.38102,1.69914,1.37655,-0.722687,-0.569847,-0.39115,2
-5.84917,3.57477,-7.21851,1.8796,1.22227,0.791848,-0.378942,0.441532,-0.813298,2
-8.37633,9.61061,-2.51851,14.5655,9.3746,7.12779,0.556101,-0.103929,-0.824591,1
-4.805,4.6156,-5.71763,2.08698,1.25253,0.899083,-0.954733,0.140619,0.262129,2
-6.47544,0.10685,7.22149,0.0100414,0.0032183,0.00133543,-0.411577,0.0197854,0.91116,5
-8.12042,0.0933113,-4.39216,3.27309,2.07257,1.33246,0.52219,-0.791491,-0.317584,2
-10.856,9.33136,-2.51851,32.5077,31.3867,30.586,-0.391829,0.209393,-0.895893,1
-6.32248,2.51342,2.44107,0.101813,0.0375008,0.0220028,0.121631,0.676591,0.726245,4
5.9894,9.35974,3.67118,28.1596,20.4157,17.0365,0.696931,0.705276,-0.129896,1
-3.20369,4.82331,4.94424,0.057053,0.0198906,0.011662,-0.299675,-0.882113,-0.363418,4
-2.87131,10.0661,5.5105,27.5964,26.1884,25.766,-0.624832,0.665349,0.408529,1
10.4829,9.15376,-3.40511,29.286,29.1452,28.582,0.725327,0.558872,-0.401949,1
-14.7948,10.0841,-5.33949,1.39976,0.381656,0.0890772,0.148031,0.860387,0.48767,3
-16.2036,12.0675,1.20173,28.0188,21.2605,18.4445,-0.508543,0.48332,-0.712591,1
-4.54735,7.61182,-2.74104,28.582,19.5709,15.7694,0.279076,0.788525,-0.548038,1
-8.84672,10.0898,4.02315,0.00297951,0.000473378,0.000180307,0.604584,0.796138,-0.025357,4
-10.0437,13.9149,-2.51851,10.1948,9.63125,9.32387,-0.331274,0.820309,-0.466208,1
-4.68576,15.5334,-3.17851,28.8103,27.2414,26.6709,0.970737,-0.0416268,-0.23651,1
-7.07233,0.0933113,0.440338,7.89876,6.71606,6.25143,-0.554597,-0.8228,-0.12419,1
14.4313,4.60616,6.42522,0.564779,0.189107,0.0837912,0.351651,0.85047,0.391207,2
-16.1257,4.82331,-6.60442,0.0488001,0.0104322,0.00512566,0.172391,-0.575345,-0.799537,5
8.02094,4.49737,3.66122,0.196669,0.0741069,0.0392945,-0.17583,0.702496,0.689625,3
-0.633268,12.442,-2.51851,8.10996,4.09722,2.53436,-0.669685,0.386484,-0.634155,1
-11.5728,14.6987,-1.66315,0.0265206,0.00582088,0.00256841,0.883189,-0.443531,0.152505,5
1.36105,4.22277,3.96409,0.697859,0.334602,0.239422,-0.535254,0.486595,-0.690455,3
-10.7983,9.29881,-2.51851,11.7877,7.43882,5.43606,-0.276973,-0.70228,-0.655811,1
11.8592,0.0933111,-5.76814,0.00212291,0.000481738,0.000193881,-0.168009,-0.626904,-0.760765,5
10.5429,4.82331,-6.6726,0.0968409,0.0318935,0.0148159,-0.0329967,-0.302955,-0.952434,3
0.925405,5.62791,7.22149,1.94539,0.679343,0.319248,0.53297,-0.318372,0.783953,2
-11.1483,6.70141,-2.26851,0.00532848,0.00179405,0.000915026,0.523845,0.46505,-0.713664,5
-6.35091,7.9003,2.51603,0.00686045,0.000697795,9.51586e-05,0.488809,0.660278,0.570175,5
-11.5728,3.42886,-2.00967,0.0176446,0.00497149,0.00247229,0.781367,-0.420534,-0.461104,4
-2.72619,0.0933124,3.07216,0.0142364,0.00433812,0.00229643,0.690152,-0.634504,-0.347987,5
1.82298,0.809686,7.22149,26.9384,16.3215,12.8353,0.606788,-0.311011,0.731492,1
-6.12544,10.2533,-6.88497,0.0273869,0.0145142,0.00964968,0.3003,-0.768677,-0.564761,4
-12.1569,0.822671,-7.21851,0.00981642,0.00134803,0.000331861,-0.602922,0.327039,-0.727688,5
-4.31243,10.5792,-2.51851,13.1174,12.5057,12.2338,0.0788668,-0.0120795,-0.996812,1
4.86667,4.9198,2.46426,6.80318,4.65275,3.59709,0.628024,-0.673852,-0.389243,1
-9.22923,3.38334,7.22149,0.0186983,0.00379266,0.00174823,0.589327,0.431033,0.683304,4
-10.7908,7.17512,2.52149,27.0332,24.9212,24.358,0.207547,0.781048,0.588973,1
8.31567,10.2533,5.25716,0.00242598,0.000403049,0.000156068,0.421318,-0.899156,-0.118362,5
-2.76638,0.0933114,-6.33186,7.96684,5.52539,4.54024,-0.237185,-0.672821,-0.700753,1
-0.373986,10.0755,4.93948,0.00231119,0.000257156,0.000114352,0.746781,0.537942,-0.391071,5
-16.2036,3.28822,4.14002,0.000323891,7.28947e-05,3.39738e-05,-0.733216,-0.436869,-0.521094,5
-1.06764,10.0829,5.36099,0.389045,0.159798,0.0768225,-0.370871,0.539565,-0.75586,3
-13.6733,4.65106,1.91186,0.0197921,0.00203373,0.000461856,0.507743,0.60139,0.616869,5
-1.55209,11.0727,2.52149,27.1476,26.5606,27.0008,0.952191,0.157508,0.261771,1
-0.0001874,9.18705,-2.51851,0.0187717,0.00253111,0.000676643,-0.0495414,0.118916,-0.991668,5
-10.7411,3.37177,7.04802,28.3004,16.6141,10.8414,-0.708822,0.415556,0.569986,1
-3.25957,0.0933119,0.446369,13.8744,10.0979,7.7992,0.715088,-0.665643,-0.21347,1
-11.291,2.58834,-2.07527,0.437718,0.336655,0.278482,-0.0895824,-0.216117,-0.972249,2
-16.2036,8.47441,1.60511,0.885725,0.335563,0.208062,-0.713163,-0.0162191,-0.700811,3
4.35455,6.90876,-3.04061,0.795375,0.266458,0.133149,0.109379,0.50369,0.856932,3
-4.00653,4.82331,-3.30899,0.167208,0.0317302,0.010387,-0.718289,-0.69547,-0.0195539,4
-1.31113,6.34415,-7.21851,0.0123917,0.0029064,0.0013587,-0.701453,0.288164,-0.651863,4
-2.52276,7.35538,2.77308,14.8592,9.58134,7.47019,0.801059,-0.583976,0.131442,1
0.478928,12.4166,-2.51851,10.5608,7.15053,5.66542,0.843868,-0.230455,-0.484538,1
-1.82027,4.82331,6.50338,0.0289385,0.00613708,0.0028774,-0.773283,-0.526075,-0.353948,5
-12.4576,4.50025,4.42102,0.014316,0.00178366,0.000620821,-0.601223,0.666948,-0.440127,5
15.4194,7.18557,-7.21851,2.12084,0.913953,0.544159,0.78424,-0.500833,-0.366242,2
-12.7174,9.80724,6.66144,0.0102269,0.00327722,0.00154558,-0.390799,0.896559,-0.208465,5
-9.38394,13.3698,-7.21851,0.0125502,0.00324658,0.00146021,0.789195,-0.520512,-0.325943,4
0.6685,4.82331,3.82419,0.0049415,0.000605437,0.000190295,0.52424,-0.613398,0.59069,5
-16.0913,1.55546,-7.21851,0.0232519,0.00397585,0.00141553,0.660281,0.404712,-0.632643,5
-13.4332,6.36453,7.22149,0.0170018,0.00165638,0.000348215,0.523153,0.813944,0.252598,5
-3.4004,4.39446,3.87489,0.0731966,0.0451295,0.0345438,0.946534,0.146837,0.287248,3
10.5611,8.76814,2.52149,0.000707262,0.000283015,0.000159083,-0.171318,0.789632,0.589179,5
-4.79385,0.0933116,-3.42798,3.13055,1.62215,1.12882,0.313664,-0.345226,-0.884553,2
-11.1388,15.0933,5.64205,0.0122423,0.00161272,0.000481593,0.395797,0.852062,-0.342542,5
-7.64203,4.82331,5.51804,12.0945,11.6536,11.4646,0.655488,-0.498407,0.567385,1
-12.9891,4.49958,4.07845,0.137257,0.0236076,0.00756101,-0.585671,0.579259,-0.566964,4
2.45614,13.5713,-2.51851,3.05102,1.59513,1.15999,0.0640104,0.879275,-0.471995,2
-3.14138,4.65902,5.13597,0.186737,0.070589,0.0368939,-0.127856,0.864405,0.486268,4
-11.0787,0.0933115,-4.05632,0.237252,0.0864034,0.0511853,-0.332361,-0.593238,0.733216,3
1.12786,9.73876,3.8499,1.77928,1.17268,0.811112,-0.127565,0.86402,0.487028,2
-0.182633,5.95818,7.22149,25.4844,17.8813,13.6574,0.798934,0.183385,0.572778,1
6.06396,2.56688,7.22113,24.4988,16.3326,12.9534,0.753479,0.340753,0.562278,1
14.5367,10.062,0.380668,0.0639189,0.0181442,0.00774287,0.887892,0.441841,-0.128161,4
6.399,0.145171,3.10994,5.10156,3.32006,2.58177,0.687304,-0.684938,-0.241812,2
13.2897,2.17854,-7.21851,0.0124176,0.00145693,0.000337783,0.949296,-0.298952,-0.097292,5
3.58784,5.88331,2.60497,0.0148634,0.0035357,0.00137615,0.847024,-0.492996,0.19876,4
3.64376,2.59297,7.25649,25.2028,17.1773,12.6718,0.282991,0.527109,0.801294,1
5.93437,2.80188,-7.21851,1.765,0.617321,0.419684,0.230618,0.484926,-0.843601,2
1.72689,0.0933116,-0.945862,18.0866,9.54881,7.86372,0.381725,-0.826622,-0.413499,1
-6.67704,5.6476,2.52149,0.349407,0.324685,0.319741,-0.446053,0.728837,0.519455,2
16.218,15.0218,-1.411,0.167114,0.0579876,0.033191,0.606346,-0.560168,0.564408,4
-2.04637,6.36053,2.52149,0.00591467,0.0019783,0.000905012,-0.535133,0.330902,0.777262,4
-9.19573,10.0474,3.39759,8.52834,5.11701,4.43474,0.729616,0.39696,0.556851,1
-7.20576,4.82331,4.45295,0.999459,0.92976,0.881227,-0.79906,-0.5257,0.291793,2
6.08,0.0933117,-0.960625,13.2881,12.7395,12.3128,0.662136,-0.710318,-0.238797,1
-5.62794,4.41414,-6.15358,2.27781,0.744009,0.39649,0.777391,0.232245,-0.584572,2
1.31043,0.093311,-7.0253,0.240207,0.149211,0.106227,-0.701558,-0.708803,0.0735859,3
6.55687,5.51123,2.52149,0.0169052,0.00289796,0.00123603,0.647413,0.500559,0.574715,5
-14.2216,4.82331,-3.38104,0.139654,0.0278425,0.0109858,-0.50539,-0.862703,0.018033,3
-7.38587,0.0933126,3.02506,14.0094,8.30707,5.98391,0.326173,-0.90242,0.281514,1
-0.800121,5.88331,2.59294,0.521273,0.17209,0.0759354,-0.50705,-0.851035,-0.136528,3
-1.36974,11.197,-2.51851,8.4901,8.02547,7.85651,0.528179,0.675279,-0.514805,1
12.8687,0.0933123,1.72424,0.00641626,0.00171247,0.0010529,0.509091,-0.682155,-0.524871,5
-3.841,5.42983,3.18149,0.00514663,0.00117856,0.000443137,-0.557688,0.398365,-0.72821,5
-10.9128,8.22492,-0.0869041,1.30499,0.786557,0.714718,-0.541975,-0.775199,0.324545,2
7.51112,9.89603,-2.51851,7.34963,3.88601,3.16794,0.676372,-0.538364,-0.502678,1
-10.8259,5.8765,-0.838497,1.6657,1.60251,1.60209,-0.817527,-0.562783,0.122167,2
-10.9128,8.70244,-0.0879677,8.40546,4.73071,3.42132,-0.644577,0.639,-0.41976,1
-3.81399,13.9315,2.52149,0.183454,0.0961898,0.067461,-0.528107,0.539599,0.655696,3
0.187632,11.0533,2.61043,3.29747,2.81234,2.60548,0.31648,-0.852873,-0.415269,2
16.218,1.24627,-1.02627,1.9972,0.634949,0.300158,0.568923,-0.383886,-0.727295,2
-7.08793,5.72175,-2.51851,0.17439,0.10377,0.0820346,0.94217,-0.177764,-0.284104,3
-14.7422,4.4587,7.22149,0.0576868,0.0199877,0.0112351,0.217779,0.260973,0.94046,4
-10.9128,11.4288,-0.55592,0.137078,0.0827831,0.0609654,-0.98421,-0.0419495,0.171961,3
-13.5161,6.01236,-7.21851,0.0632618,0.0151838,0.00573302,0.257815,0.784546,-0.563932,4
-7.23442,6.11866,7.22149,2.44455,0.92563,0.724811,0.0508599,0.374038,0.926018,2
-9.96345,0.0933119,-0.853152,8.1522,5.44888,4.13946,-0.486737,-0.821618,-0.2967,1
2.99116,4.01801,3.18149,0.00108113,0.000127551,3.84813e-05,0.0435244,0.203492,-0.978109,5
-0.5075,4.98461,-2.51851,0.10158,0.0243288,0.00865482,-0.289953,0.643914,-0.708027,3
14.504,0.0933126,0.472168,0.206169,0.0746514,0.0422829,0.778852,-0.615893,-0.118597,3
-7.50816,9.67253,-6.41338,15.5975,9.79743,7.21091,0.376544,0.453006,-0.808084,1
12.7499,14.917,7.22149,26.5081,17.2642,12.9142,-0.356708,-0.157616,0.920824,1
-6.6182,10.2533,5.90718,0.00825472,0.000867933,0.000230291,0.69096,-0.695126,0.198429,5
-3.37208,4.37554,3.55536,27.5964,18.3037,13.235,0.237226,0.937642,0.254068,1
-10.9128,12.0052,-0.975157,0.164088,0.0773639,0.0316316,-0.735233,-0.567031,0.371359,4
-5.09375,15.5856,-2.46478,1.8413,1.53197,1.37256,0.639809,0.768405,0.0140699,2
0.712284,0.0933125,4.01314,1.6326,0.666087,0.316896,0.662352,-0.661247,-0.352197,3
-10.5481,14.5943,-2.51851,11.6348,8.31061,6.64848,0.168284,0.757408,-0.630884,1
-1.86215,4.40132,6.18257,0.186325,0.0332802,0.0122759,-0.674556,-0.110992,0.729832,4
-5.72403,4.82331,-5.89745,0.0860396,0.0504587,0.038332,-0.726792,-0.680233,0.0951639,4
-0.0648819,0.0933126,4.73964,12.4427,7.86697,7.06422,0.549414,-0.569438,0.611461,1
-4.88122,4.60044,5.90015,27.0332,26.1884,25.6252,-0.279559,0.812502,0.511554,1
-3.54659,3.73659,7.22157,0.00722273,0.00465466,0.00374326,0.51465,-0.0407785,0.85643,5
-11.3726,6.87143,7.22149,0.123516,0.0554833,0.0390553,-0.0495253,-0.426888,0.902948,3
8.68527,4.65532,3.68371,0.932675,0.692476,0.531767,-0.130961,0.720709,0.680755,2
8.99873,14.7664,-3.17851,1.30272,0.259006,0.0672769,0.0410237,0.817981,0.573781,3
-12.6489,4.56492,-0.690773,0.0072822,0.00112847,0.000354499,-0.629279,0.381496,-0.677103,5
3.19752,2.42985,7.22068,0.467032,0.157916,0.0827186,0.578717,-0.44289,0.684788,3
-7.39785,7.55418,-7.21851,0.0440656,0.0106648,0.00376608,0.846519,-0.233784,-0.478278,3
10.2919,3.73493,7.22149,0.00614478,0.000754283,0.000247395,0.143434,0.699027,0.700562,5
16.218,14.9391,-3.07269,0.00752676,0.000972102,0.000276859,0.791192,-0.521205,-0.319939,5
4.90661,4.49437,-2.71837,0.00452068,0.00143561,0.000694703,-0.508543,0.48332,-0.712591,5
-15.0659,9.80319,-4.10344,0.135777,0.0490219,0.0292797,0.279076,0.788525,-0.548038,3
-7.89252,5.88085,3.26016,1.61335,1.32792,1.21871,0.331274,-0.820309,0.466208,2
-0.121984,4.65484,4.81814,0.149692,0.0907051,0.0797851,-0.347785,0.659828,-0.666088,4
-10.826,5.83506,1.80809,7.43413,4.94201,4.01274,-0.932303,0.318655,-0.171087,1
7.15064,0.0933118,1.17569,13.5096,6.59954,4.73614,0.797866,-0.602762,0.00941499,1
-1.49089,9.00774,-2.70655,0.237936,0.0787334,0.0409875,-0.310249,0.464795,0.829283,3
0.294761,10.8943,-2.51628,0.00554716,0.000645032,0.000190772,-0.47163,0.582944,-0.661621,5
-5.90009,9.93917,4.43913,6.0335,3.77623,2.58944,0.30603,0.306375,-0.901377,2
-2.35142,1.04484,-7.21851,10.0659,9.53893,9.38083,0.588428,-0.300742,-0.750538,1
6.59363,8.12331,-3.12641,8.40563,7.7298,7.60308,-0.168009,-0.626904,-0.760765,1
10.9272,12.6754,2.39362,8.06771,4.51961,3.37915,0.972689,0.22826,-0.0421124,1
1.57929,4.59188,4.67893,0.0299348,0.0109723,0.00672491,0.526335,0.382134,-0.759569,5
-6.66132,5.11966,2.52149,0.309285,0.100041,0.0577006,0.479494,-0.596559,0.643586,3
-10.9128,14.0884,1.42207,0.13773,0.0262836,0.00819351,-0.631262,0.673447,-0.384678,3
-10.2199,9.25515,-7.21851,0.135813,0.0790792,0.0615487,0.0337927,0.579308,-0.814408,3
-12.3132,4.82331,-2.39962,18.0833,18.0018,17.676,-0.159994,-0.835726,-0.525322,1
-13.9813,0.0933124,3.23626,0.315746,0.0862543,0.0266049,-0.596608,-0.568588,-0.566362,3
-16.2036,1.49585,-2.33466,0.215148,0.0413016,0.0205989,-0.826882,-0.192405,0.528438,4
1.55531,0.0933123,1.83279,5.88524,2.97205,1.44188,-0.589327,-0.431033,-0.683304,1
-3.30779,4.82331,-6.51345,0.00610729,0.00093243,0.000326834,0.274015,-0.55601,-0.784709,5
-3.73046,12.85,-2.51851,2.09383,1.27477,0.952366,0.503382,0.471616,-0.724006,2
-12.0649,9.28873,2.71378,1.49326,0.693773,0.461436,0.502076,0.499578,0.705933,2
-7.60672,14.9421,7.22149,0.03214,0.00610377,0.00158098,0.228757,-0.0438898,0.972494,5
0.0812334,7.33726,7.22149,0.012134,0.00160192,0.000291429,0.77273,0.190001,0.60563,5
8.46389,7.69633,7.22149,28.582,26.6108,26.0476,0.733216,0.436869,0.521094,1
-9.98866,9.46909,-2.51851,8.57459,6.08247,5.1532,-0.507743,-0.60139,-0.616869,1
-1.46145,8.30662,-7.21851,0.00184617,0.000418106,0.000196215,-0.0740827,-0.419628,-0.904668,5
-2.94793,1.00476,-7.21851,0.0548727,0.021805,0.011452,-0.0495414,0.118916,-0.991668,3
-16.2036,11.4204,-2.13769,4.05251,3.65613,3.41208,-0.742901,-0.118495,-0.658831,2
-16.2036,3.72943,4.59747,0.00745717,0.00332607,0.00193991,-0.676723,-0.349459,-0.648015,5
-10.9128,13.4016,-0.154677,8.70131,8.40563,8.19444,-0.670261,0.285651,-0.684947,1
-10.0374,6.46597,7.22149,8.1617,4.3359,3.10315,0.142081,-0.266623,0.953271,1
10.9272,11.1979,1.52511,0.429347,0.144727,0.0768147,0.226097,0.723382,0.652379,3
-11.5728,10.7654,2.29273,28.8636,19.8525,15.7694,0.838614,0.156711,-0.521697,1
-11.1063,4.4474,0.693348,0.627364,0.31351,0.246147,-0.544177,0.485719,-0.684067,3
-11.1135,9.04755,6.93752,0.0119191,0.00142086,0.000431152,0.516241,0.809452,-0.279789,5
4.11101,4.82331,-5.12741,0.0190624,0.017244,0.0158853,-0.3557,-0.521768,-0.775394,4
-14.0258,8.46078,-7.21851,0.0291369,0.0109781,0.00623482,0.321708,0.598973,-0.733304,5
5.09232,9.96671,4.00067,18.6792,13.025,9.49106,0.812821,0.484392,0.323554,1
-3.11832,0.270146,-7.21851,2.08358,0.595309,0.262519,-0.523377,0.166593,-0.835658,2
-3.59285,0.0933124,4.28015,3.71327,1.35369,0.711403,0.21091,-0.766624,-0.606468,2
-11.2847,6.84056,0.196861,1.04071,0.539548,0.274095,-0.67082,0.261051,-0.694156,3
-11.5956,4.82331,1.70539,0.0158528,0.00298397,0.00101245,-0.0229371,-0.585984,0.809998,5
0.246953,0.638921,7.58375,0.0565415,0.0125354,0.00556136,0.184489,0.442815,0.877428,4
-9.94818,9.8247,-2.51851,16.5824,11.1056,6.84594,0.171318,-0.789632,-0.589179,1
-10.4061,3.63753,2.883,0.00394388,0.000758569,0.00029435,-0.903176,0.425505,-0.0567342,5
6.19724,8.06618,2.58725,24.9212,15.7694,12.9534,0.888345,0.459107,0.00806198,1
-1.42428,0.0933118,-0.622099,0.27039,0.0694687,0.023942,-0.695557,-0.624773,-0.354766,3
0.29309,4.64074,-7.13678,27.5964,26.8924,26.8924,0.668927,0.302028,-0.679202,1
2.42208,4.64809,5.4337,27.5964,26.7516,26.1884,0.576092,0.738803,0.349698,1
-8.32799,12.8652,-3.17851,0.0106618,0.00236442,0.000908221,-0.548803,-0.735788,0.396776,5
10.9272,11.4188,1.30163,0.622302,0.404566,0.328996,0.773844,-0.571241,-0.273585,3
4.37018,0.0933126,5.36004,0.649944,0.208487,0.0994962,0.756549,-0.636747,-0.148956,3
5.75093,3.60044,7.22129,26.1884,16.051,10.9822,0.597775,0.551778,0.581555,1
-2.92806,14.5932,-2.51851,0.00494188,0.00256418,0.00173775,-0.0962589,0.399155,-0.911817,4
-16.2036,15.0061,0.0658785,11.7317,7.40566,5.13264,-0.843628,-0.462601,0.272566,1
7.82269,4.27967,3.16556,0.0869952,0.0145389,0.00671701,-0.682442,0.633638,-0.364384,4
-6.87963,0.0933125,3.90567,6.15003,2.21499,1.20893,0.591659,-0.687078,-0.421738,2
6.53899,3.73835,6.86744,0.00226615,0.000292521,5.24688e-05,-0.175348,0.587552,0.789959,5
-14.9242,9.87082,3.6474,3.36017,1.2171,0.55232,-0.687304,0.684938,0.241812,2
-9.77886,15.0863,7.22149,19.5538,11.907,9.50379,-0.869579,-0.134161,0.475219,1
-7.87182,9.49184,7.22149,0.0152948,0.00289537,0.000975986,0.836275,-0.523303,0.163699,5
-2.57546,9.99018,-4.58258,0.0627801,0.0113947,0.0039765,0.613642,0.579707,0.536081,4
-10.9128,3.69574,2.29853,1.97909,1.2093,0.92508,-0.810289,-0.138876,-0.569338,2
-9.87712,3.36658,-7.21851,0.0197642,0.005855,0.00304275,0.681646,-0.544358,-0.488911,5
11.6888,8.52121,2.66616,0.0378139,0.012425,0.00606933,-0.635889,0.52935,0.561635,5
6.86657,4.82331,4.59578,0.0021675,0.000661978,0.000322174,0.446053,-0.728837,-0.519455,5
-4.85689,0.093313,7.11744,0.590277,0.109437,0.0318005,0.824259,-0.270658,0.497335,3
-3.83653,10.0104,-4.0773,0.0117424,0.0042831,0.00240954,0.454418,0.631578,0.628182,5
-1.79694,8.52408,7.22149,0.0174178,0.00441705,0.00151224,0.458789,-0.706167,0.539297,5
3.10505,2.74708,7.22041,0.0169149,0.00966322,0.00703261,-0.117326,-0.546225,0.829381,4
9.55539,4.5153,-6.75662,0.0052485,0.000814581,0.00027839,-0.23142,0.147179,-0.961656,5
4.92832,2.12665,-7.21851,29.1452,16.7549,10.419,0.413688,0.174377,-0.893563,1
-0.200095,10.2533,4.84715,12.3542,12.4736,12.593,0.901512,-0.369899,0.224614,1
4.0946,0.0933126,1.70352,8.57458,7.81427,7.43412,0.317179,-0.946949,-0.0518242,1
-13.0406,10.2533,-4.66659,0.0271773,0.0069273,0.00360547,0.559424,-0.821909,-0.107293,5
-2.66032,4.09514,6.58443,28.0188,18.8669,13.939,0.318138,0.66292,0.677735,1
-16.2036,9.00751,-5.59963,0.226779,0.0715266,0.0309169,-0.526765,-0.380814,0.759934,3
4.87984,9.34598,7.22149,25.3257,23.6109,23.2152,0.647413,0.500559,0.574715,1
-1.20525,4.35121,4.14439,3.27432,1.60676,1.15918,0.817848,0.552445,0.161024,2
5.77574,0.0933129,4.62533,0.0949277,0.0284362,0.0147672,0.711003,-0.517824,0.475744,4
16.2177,6.41596,-1.67348,0.253577,0.0735708,0.0399643,0.484974,-0.434635,-0.758876,4
0.178319,8.62802,2.52149,1.67478,1.56615,1.51721,0.445078,-0.195252,0.873946,2
2.16934,0.0933126,3.40813,0.00704128,0.000909337,0.000376606,0.854163,-0.429629,-0.292958,5
0.499336,5.82415,2.45299,8.27891,5.11096,3.71706,0.382663,0.91968,-0.0880814,1
5.63528,4.09825,2.91346,0.121436,0.0365673,0.0164095,0.821299,0.384341,-0.421603,4
3.47672,15.0706,-7.21851,24.159,11.7849,7.07093,0.832986,-0.174235,-0.525144,1
-8.7282,4.65908,-6.23687,5.48243,3.32164,2.51451,-0.676372,0.538364,0.502678,2
-1.84638,0.181145,7.22149,1.15801,0.392103,0.151996,0.498484,0.569316,0.653753,3
-3.34204,0.0933123,2.3417,0.201802,0.131658,0.100701,0.528107,-0.539599,-0.655696,3
13.2538,15.0933,2.2078,0.018618,0.0025755,0.000884447,0.432628,0.75066,0.499342,5
-11.3277,7.61076,0.171136,25.766,14.9246,10.419,0.413256,0.678971,-0.60681,1
10.9272,10.6872,-0.105526,6.5471,3.9705,2.74556,0.94217,-0.177764,-0.284104,1
-3.12701,5.86529,-7.21851,1.07625,0.572379,0.335566,0.603713,-0.303368,-0.737224,2
1.11888,5.77951,-2.48732,10.1143,7.24859,5.50668,-0.217779,-0.260973,-0.94046,1
16.218,4.86583,-2.91192,0.42017,0.268667,0.191288,0.98421,0.0419495,-0.171961,3
-11.4432,9.84558,4.24933,0.000947426,0.000204366,8.29477e-05,0.338234,0.923477,0.181073,5
-3.2154,5.44986,3.18149,1.41263,0.482631,0.269072,0.736412,0.355216,-0.575776,2
-12.4706,0.0933111,-6.46588,0.76809,0.326752,0.183162,-0.155471,-0.722539,0.673622,3
-4.43102,0.0933125,4.33504,4.58669,2.52557,1.76244,-0.486737,-0.821618,-0.2967,2
5.28637,7.11922,-7.21851,3.02119,0.995517,0.699161,-0.694216,-0.616078,-0.372172,2
9.31366,5.88331,-3.11223,7.98324,7.43412,7.26517,0.221245,-0.726418,-0.650667,1
6.13729,3.90159,2.52149,0.00392915,0.000670594,0.000268544,0.494195,0.635005,0.593751,5
-15.1473,5.01652,7.22149,0.0274437,0.00315908,0.000970138,0.378854,-0.81665,0.435376,5
-16.2036,8.07889,1.36286,28.1596,27.3148,26.8924,-0.959546,0.248611,-0.132154,1
-9.79132,12.4395,2.52149,15.0266,8.33082,5.52793,0.481831,-0.573539,0.662489,1
-0.351945,12.839,-2.51851,27.5964,23.0909,20.4157,0.564206,0.655387,-0.502135,1
1.24302,0.103277,7.22149,2.33972,0.958343,0.497175,0.485333,-0.436905,0.757342,2
7.79433,4.38335,-2.51851,0.965955,0.471915,0.319938,0.759942,0.395139,-0.516094,3
-5.80852,0.0933116,-3.74956,0.00510216,0.000762919,0.000293759,0.842974,-0.51807,-0.144911,4
